model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
MC Dropout 30% (09),p30_03,0.9324027895927429,0.0005389185389503837,32.684768762938134,0.014109417796134949,0.9309061235851712,32.555318471184876,0.0005552241539893051,0.01432025298062298,0.0028642683755606413,0.004038019105792046,0.18291209095004973,0.6381604075431824,0.5082458257675171,0.011227729
MC Dropout 30% (09),p31_01,0.9565536379814148,0.0002937362587545067,35.32042440930176,0.01065891608595848,0.9550447000397576,35.12267459388076,0.0003074204238752524,0.010883728559646342,0.002605016343295574,0.0036992114037275314,0.1857690673845707,0.6920212507247925,0.5327973961830139,0.010211477
MC Dropout 30% (09),p31_02,0.9634310007095337,0.00023477365903090686,36.29350631356514,0.009756232611835003,0.9620576235983107,36.08043169890217,0.00024657953245979216,0.009965299111273553,0.002398726064711809,0.003435965860262513,0.20136092067717232,0.6709805130958557,0.5165475010871887,0.009402844
MC Dropout 30% (09),p31_03,0.9574460983276367,0.0002782572992146015,35.55553434479163,0.01049776840955019,0.9559488031599257,35.3567838455267,0.00029128745922611817,0.01071560186230474,0.002555046696215868,0.0036097289994359016,0.20711839849967206,0.6709416508674622,0.5353979468345642,0.010015607
MC Dropout 30% (09),p31_04,0.9557817578315735,0.00028252616175450385,35.48941330571803,0.010753775015473366,0.9540826943185594,35.278011435686274,0.0002966191968880594,0.010987339127394889,0.002690451219677925,0.0037540702614933252,0.2078654597068783,0.6568222045898438,0.5258382558822632,0.010546376
MC Dropout 30% (09),p31_05,0.9598349332809448,0.00024479502462781966,36.11197413318313,0.01016902830451727,0.9584615627924601,35.924107065300774,0.0002556167698154847,0.01036938021166457,0.0024053030647337437,0.003289642510935664,0.2326244108370056,0.6565051674842834,0.49563753604888916,0.009428617
MC Dropout 30% (10),p02_01,0.9365440607070923,0.0004832855483982712,33.15796191297542,0.013429823331534863,0.9358344614505768,33.09281956615363,0.0004905893350951373,0.013527672551572324,0.001875124522484839,0.002702562138438225,0.184277500691907,0.66045743227005,0.5252438187599182,0.0073503605
MC Dropout 30% (10),p02_02,0.9515573382377625,0.0003941029426641762,34.043903223583435,0.01209324598312378,0.9508811891078949,33.96682232539855,0.000401160228648223,0.01219722479581833,0.0018356747459620237,0.002656561555340886,0.175508628459833,0.6514745950698853,0.5310216546058655,0.0071957186
MC Dropout 30% (10),p16_01,0.9577412605285645,0.00027598533779382706,35.59113989979632,0.010735008865594864,0.9570156633853912,35.49859650028736,0.00028192944009788337,0.010837505664676427,0.0017792613944038749,0.0024380506947636604,0.21248157055122613,0.6062639951705933,0.5135160684585571,0.00697458
MC Dropout 30% (10),p16_02,0.9640388488769531,0.0002459253591950983,36.091966856140985,0.009723134338855743,0.9632999837398529,35.97751740062414,0.00025249244936276227,0.009838068764656782,0.0017793073784559965,0.0025626339484006166,0.16271220168712247,0.6387521624565125,0.5438787341117859,0.00697475
MC Dropout 30% (10),p22_01,0.9363706707954407,0.0004929963615722954,33.07156285905134,0.013793942518532276,0.9354589104652404,32.98401685334419,0.000503035169094801,0.013918262254446746,0.0021910611540079117,0.003168406430631876,0.17852668431191948,0.6475716233253479,0.5400724411010742,0.0085888
MC Dropout 30% (10),p22_02,0.9541252851486206,0.00030197217711247504,35.20033069901021,0.011740230955183506,0.95331671833992,35.09896600227219,0.0003091031598160043,0.01186786089092493,0.002050998853519559,0.002670393092557788,0.23909291928046184,0.5890304446220398,0.4513087272644043,0.008039766
MC Dropout 30% (10),p08_01,0.932472825050354,0.0005930326296947896,32.269214103346705,0.015050215646624565,0.9316968321800232,32.191079648457105,0.000603798683732748,0.015175691153854132,0.0022170799784362316,0.003281167708337307,0.15117255101629487,0.6705355644226074,0.5271925330162048,0.008690794
MC Dropout 30% (10),p10_01,0.9286563992500305,0.0005239102174527943,32.80743131729381,0.015348263084888458,0.9281388103961945,32.76057098017195,0.0005295938230119645,0.01542583666741848,0.0017860025400295854,0.002384036313742399,0.20025836012556172,0.5960633158683777,0.43599557876586914,0.007000994
MC Dropout 30% (10),p14_01,0.9649921655654907,0.00019797678396571428,37.03385734923993,0.00951811671257019,0.9644262492656708,36.94743020239466,0.0002019561143242754,0.00960222790017724,0.0014994604280218482,0.0019948265980929136,0.22327349610601122,0.531905472278595,0.4465654492378235,0.005877777
MC Dropout 30% (10),p14_02,0.9503988027572632,0.0003141732304356992,35.028308223811635,0.01125174667686224,0.9497284770011902,34.9580806768332,0.0003192951146047562,0.011345440056174994,0.0017145335441455245,0.0022631601896137,0.2379678894195923,0.587357759475708,0.4871293604373932,0.006720847
