model_name,mean_ssim,mean_ssim,mean_mse,mean_mse,mean_psnr,mean_psnr,mean_mae,mean_mae,mean_pred_avg_intensity,mean_pred_avg_intensity,mean_pred_rms_intensity,mean_pred_rms_intensity,sample_avg_ssim,sample_avg_ssim,sample_avg_psnr,sample_avg_psnr,sample_avg_mse,sample_avg_mse,sample_avg_mae,sample_avg_mae,sample_avg_intensity,sample_avg_intensity,sample_rms_intensity,sample_rms_intensity,mean_std,mean_std,rmv,rmv,ause,ause,spearman_corr_uncert_err,spearman_corr_uncert_err,pearson_corr_uncert_err,pearson_corr_uncert_err,mpiw_95,mpiw_95
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Auxiliary (01),0.8556709741723949,0.040457977363415554,0.0019439478396790914,0.0010636800648223075,27.67195935957355,2.1837642463639737,0.02548901572951978,0.006728336670848266,0.13149686555924084,0.034690249390155935,0.21954411961908996,0.032675025399171005,0.8556709741723949,0.040457977363415554,27.67195935957355,2.1837642463639737,0.0019439478396790914,0.0010636800648223075,0.02548901572951978,0.006728336670848266,0.13149686555924084,0.034690249390155935,0.21954411961908996,0.032675025399171005,0.013065345248143167,0.0029406019999331625,0.016152735895894676,0.0034219829771316803,0.16847497175848364,0.031223373687300684,0.6701682209968567,0.048525931329375833,0.5119882467491873,0.03763505278717467,0.05121523031034483,0.011526949799088146
Ensemble (10),0.8671467016483175,0.04098183158298081,0.0017657993754756794,0.0010367703791697217,28.163998193815928,2.3509379103989336,0.02425091581997169,0.006794993586776974,0.13184246292402002,0.035119176401466105,0.219500294019436,0.033154369268360816,0.8528585801864492,0.0402695613218017,27.577714020131236,2.1476314720529657,0.0019844971097411103,0.0010707201207204133,0.02578158753056974,0.006695649468195375,0.13184246495366092,0.03511917846264943,0.2200078210440175,0.03306400867630608,0.010427587119669693,0.0015384737884543683,0.014613242402415804,0.002309733185079227,0.15232092120225396,0.03257179987320007,0.6712500329675346,0.04700533496363737,0.5438478311588024,0.034817404459469486,0.040875389655172414,0.006030708014302857
BBB (50),0.8715725684988087,0.04434233395606129,0.0017576723315367172,0.0011663915473178771,28.354912227512205,2.655818486514164,0.023877833712974462,0.007429181184403044,0.13053341364038398,0.03536379850504272,0.21742066124389908,0.03359673810119164,0.8681444285655844,0.04432664130193517,28.202541350507396,2.6067655564341368,0.0018086204225004206,0.0011789838799360671,0.02424313886219566,0.007420300311268077,0.13053341742219593,0.03536379903964129,0.21754012526109298,0.03358112597937634,0.005109703184330218,0.000783411000846946,0.0070622772267409,0.0010538984928245823,0.1427550995914103,0.034594877179300924,0.6796831920229155,0.04929165836111042,0.5861362054430205,0.029997162766981455,0.02002966724137931,0.0030709154577751464
Evidential (01),0.8639057977446194,0.04452166697695842,0.0018578004132120862,0.0011760605541683538,28.04845818043053,2.547121832682049,0.024486054987486024,0.0073920427819509525,0.13097234943817399,0.03527410520520006,0.2191607032356591,0.03366079020458399,0.8639057977446194,0.04452166697695842,28.04845818043053,2.547121832682049,0.0018578004132120862,0.0011760605541683538,0.024486054987486024,0.0073920427819509525,0.13097234943817399,0.03527410520520006,0.2191607032356591,0.03366079020458399,0.01972192490537614,0.004394509850139198,0.024377844264281155,0.005515914273520349,0.16231714730486776,0.03622321077943037,0.6392441946884682,0.053468123428817675,0.5196209036070725,0.06153299280565632,0.07730851565517241,0.0172261526558326
MC Dropout 30% (50),0.8698590685581339,0.0443581940195639,0.0017783574053439172,0.0011691608568034913,28.29121754251171,2.635652549941245,0.023949661324250242,0.007418287406152668,0.13079433734047,0.03534141462709594,0.21856825773058264,0.0335434066965392,0.8662895552043257,0.04434968491304314,28.136923518162757,2.5861549878964842,0.0018306775634770725,0.001181707592677409,0.02433082182923777,0.00740941996052061,0.13079434315706118,0.035341415574183535,0.21869007627511844,0.03352885469300803,0.005212252068429617,0.0008009901080447858,0.0071583476463525,0.0010567543276130019,0.14305688225269553,0.03540399458532888,0.686957665558519,0.04955616078972079,0.588881122654882,0.030829820646224405,0.020431650913793103,0.0031398216955624077
