model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
Ensemble (06),p08_02,0.8558335304260254,0.002213177038356662,26.549838442263322,0.034746475517749786,0.8426270484924316,25.982690534275125,0.0025222795472169914,0.037117088213562965,0.015420529060065746,0.017581317573785782,0.35643930826122533,0.32182466983795166,0.30847740173339844,0.06044738
Ensemble (06),p14_01,0.9527864456176758,0.00043613670277409256,33.603773640453575,0.01365685649216175,0.9424452284971873,32.46839456754288,0.0005668941206143548,0.015524013588825861,0.008801739662885666,0.011434921994805336,0.19710687771084995,0.652709424495697,0.5033645629882812,0.034502175
Ensemble (06),p14_02,0.9349415302276611,0.0005986650940030813,32.228160632569974,0.016732344403862953,0.9231142401695251,31.274986551069023,0.00074602475312228,0.018582026784618694,0.009706106036901474,0.01213917788118124,0.22365475065961743,0.5899744033813477,0.4630320966243744,0.038047265
Ensemble (06),p14_03,0.9460083246231079,0.00046122618368826807,33.360860458947975,0.01415103767067194,0.9365363220373789,32.39032032714549,0.0005770201969426125,0.015775299165397882,0.008306572213768959,0.010760764591395855,0.2162600065580266,0.6319765448570251,0.4920060336589813,0.032561168
Ensemble (06),p23_01,0.9279540777206421,0.0007705909665673971,31.13176086411685,0.01846003159880638,0.9182416598002116,30.362193703237537,0.0009200577333103865,0.020218579098582268,0.009714935906231403,0.012225660495460033,0.22963799765619622,0.6038722395896912,0.48188525438308716,0.038081843
Ensemble (06),p23_02,0.9266371726989746,0.0009723376133479178,30.121829139257056,0.020597094669938087,0.9153079092502594,29.357922384914247,0.0011596999829635024,0.022583123296499252,0.010959233157336712,0.01368804182857275,0.22337602332630602,0.6002762913703918,0.4959023892879486,0.04295943
Ensemble (06),p06_01,0.879345715045929,0.0017774419393390417,27.50204576722809,0.0310354121029377,0.8682525753974915,26.961009936487628,0.0020134480437263846,0.03303847027321657,0.013502809219062328,0.015362486243247986,0.37340034683184625,0.29915720224380493,0.3257402181625366,0.052930016
Ensemble (06),p06_02,0.9046319127082825,0.0011988995829597116,29.212171908734575,0.026010695844888687,0.8941431641578674,28.627909619824848,0.0013721381740955014,0.027814486374457676,0.01170454453676939,0.013162014074623585,0.4197860503654857,0.229752317070961,0.2554961144924164,0.04588099
Ensemble (06),p16_01,0.9385002255439758,0.0005192538956180215,32.846202365568224,0.01689678430557251,0.9286946952342987,32.045515700255834,0.000624531899423649,0.01848217099905014,0.00891086831688881,0.010260507464408875,0.34750322425323715,0.32305869460105896,0.29387620091438293,0.034929954
Ensemble (06),p18_01,0.9382079839706421,0.0005672195693477988,32.4624879419813,0.015201560221612453,0.9273323714733124,31.41811757910649,0.0007216947754689803,0.017217221669852734,0.009516090154647827,0.01242880616337061,0.20675617418939982,0.6534701585769653,0.48747965693473816,0.03730239
Ensemble (06),p22_01,0.8999651670455933,0.001199717866256833,29.209208735641038,0.024683520197868347,0.8880354364713033,28.596021503337656,0.0013817848327259223,0.0264839759717385,0.01139987912029028,0.013493220321834087,0.2939648774859033,0.45523446798324585,0.3982076644897461,0.044686675
Ensemble (06),p26_01,0.9212907552719116,0.0009486385388299823,30.22899235934181,0.019884604960680008,0.9098258515199026,29.423702327120818,0.0011427398421801627,0.021927122958004475,0.010771333239972591,0.01393202506005764,0.22171757405896095,0.6363555788993835,0.4617287516593933,0.042222854
Ensemble (06),p26_02,0.9281147122383118,0.0006067363428883255,32.16999990480151,0.018053878098726273,0.9171249270439148,31.323556884315863,0.0007373912279338887,0.019806964322924614,0.009640892967581749,0.011430439539253712,0.3117169884479225,0.38850337266921997,0.3360627591609955,0.03779162
Ensemble (06),p26_03,0.8920984864234924,0.001171074341982603,29.314155342290896,0.02442140318453312,0.8746799826622009,28.447681212610565,0.0014301133342087269,0.02692870267977317,0.013495203107595444,0.016094688326120377,0.29939254560904743,0.43672168254852295,0.3904699385166168,0.052900217
