model_name,scan_name,ause_platt,ece_weighted_abs_10bins_platt,ece_weighted_sq_10bins_platt,ece_unweighted_abs_10bins_platt,ece_unweighted_sq_10bins_platt,ece_weighted_abs_20bins_platt,ece_weighted_sq_20bins_platt,ece_unweighted_abs_20bins_platt,ece_unweighted_sq_20bins_platt,ece_weighted_abs_50bins_platt,ece_weighted_sq_50bins_platt,ece_unweighted_abs_50bins_platt,ece_unweighted_sq_50bins_platt,ence_10bins_platt,ence_20bins_platt,ence_50bins_platt,nll_platt,mpiw_68_platt,mpiw_95_platt,ause_iso,ece_weighted_abs_10bins_iso,ece_weighted_sq_10bins_iso,ece_unweighted_abs_10bins_iso,ece_unweighted_sq_10bins_iso,ece_weighted_abs_20bins_iso,ece_weighted_sq_20bins_iso,ece_unweighted_abs_20bins_iso,ece_unweighted_sq_20bins_iso,ece_weighted_abs_50bins_iso,ece_weighted_sq_50bins_iso,ece_unweighted_abs_50bins_iso,ece_unweighted_sq_50bins_iso,ence_10bins_iso,ence_20bins_iso,ence_50bins_iso,nll_iso,mpiw_68_iso,mpiw_95_iso
Ensemble (10),p08_01,0.1331305505195471,0.04078168676840823,0.0030541859815201933,0.03422663794623483,0.0024043851072134232,0.039515792668545324,0.0027681862393893527,0.03679823869153074,0.002478969166918545,0.039648717402071265,0.00271326903062387,0.03898845797168966,0.0026051528629058773,0.5018213842616942,0.504141869139873,0.5051759095357006,-2.4241018,0.040172145,0.07917459,0.13326875428013457,0.034192493668755645,0.0021385138239568627,0.028107006020016145,0.0016227354011437993,0.035788965178515625,0.0023361713870892952,0.032236129986612426,0.0019362014575822685,0.034741065483961095,0.002133530449357138,0.03359478543729199,0.0019810887821338006,0.2247668085239599,0.22452886677264122,0.22454539646592422,-2.6791034277525787,0.03401945026254308,0.06704848783864706
Ensemble (10),p10_01,0.18342732924220637,0.036819487515659714,0.002313805187309123,0.03150899754630195,0.001877865034522109,0.03682959096522455,0.002223554499015595,0.034423924621782814,0.001997877561484578,0.03715574811922072,0.002187343576458066,0.03649532394993064,0.0021027753616785056,0.4563056990615462,0.45335707540419784,0.45134346240290996,-2.4710908,0.037843134,0.07458457,0.1834948704923935,0.027375104198031554,0.0015412631847857659,0.02281037224663629,0.0011846567508775083,0.030207934698666585,0.001759784293256064,0.02730690968664069,0.001475138311136017,0.02969994852436503,0.0016398869740820224,0.02866016347067697,0.0015203851168741735,0.25473931671440014,0.2604863289964525,0.25967375727006503,-2.6505896915034035,0.033503811011644014,0.0660322212095217
Ensemble (10),p14_01,0.21096967666151484,0.045308107443309875,0.0027798051381580685,0.03898048082987468,0.0023270837139720306,0.04404658249183306,0.002660489334440906,0.04103671644863332,0.002446262239405199,0.04358682923139324,0.0026095250613485947,0.042540925892031956,0.002528390580193593,0.2730071943134693,0.2707218594699681,0.27014733448482103,-3.0181935,0.031379,0.06184442,0.21103218304888038,0.05552145394497669,0.0035838280831694365,0.047978962262471524,0.003094092990291509,0.05355490388348688,0.0035114859288407443,0.05048389026993201,0.0032879416734219206,0.05333734622049606,0.003469824759487819,0.052173180862348935,0.0033878381373493686,0.12702401344715247,0.12740527904260546,0.12691625592455857,-3.1025139837237363,0.02976261316849878,0.058658743503319545
Ensemble (10),p14_02,0.22335647334321468,0.05678496106018989,0.004398706540728841,0.048712045351664256,0.0036381916715835217,0.055324094726376706,0.00418617436188756,0.051460613765214644,0.00382598826368809,0.05504716282563722,0.004088603928271678,0.05358774400243957,0.003950540339324143,0.26159787883854724,0.26205992430013325,0.26065200642553454,-2.8917017,0.036427166,0.07179384,0.22341461687357106,0.06064063602560775,0.004438395577960395,0.0511046846707662,0.003650814048186119,0.057356542317518855,0.0042580990895973335,0.05347560832374978,0.0038839221270184155,0.05697962366074916,0.004144000382836451,0.05545866955543054,0.004005092432260842,0.07659958614990674,0.07513747374398116,0.07556034515854892,-2.9838689941764485,0.032846685112943266,0.06473710040399773
Ensemble (10),p15_01,0.19860312021579024,0.04425316448651119,0.0031858476943084192,0.036902207533518486,0.0026024482925527826,0.043837803634692876,0.003018671307286728,0.04051004717224524,0.002744963989390085,0.04335256041182844,0.002952847373038405,0.04237698450867013,0.0028505388780516415,0.4153677613062296,0.4179840217851073,0.42006674739563876,-2.6184926,0.036804054,0.07253675,0.19867072841951272,0.0431719594686506,0.0029793643837427303,0.03621841986974083,0.0023601185204794204,0.043801873925344625,0.0027999860629038197,0.040289964487678145,0.002508207580649247,0.042831599445126024,0.0027075923590460364,0.04168068449837824,0.0025974395027033776,0.10296087505649869,0.10502101514604227,0.10615098050298201,-2.866503685302719,0.03261051287234561,0.06427163163600363
Ensemble (10),p20_01,0.20512907191375668,0.036532932551546056,0.0022038159930648244,0.03052957084443836,0.0017916435498673317,0.035648567631784284,0.002094075064454048,0.0330654357608996,0.0018996986022494968,0.03535600230763249,0.002042071388408398,0.034559505929752286,0.001970550369355666,0.3349229422252595,0.3382328937139312,0.3386503261201049,-2.6061146,0.03919608,0.07725109,0.2051940551426945,0.033928861623785965,0.0018896108265316557,0.027988168663448765,0.0014648946084673355,0.03377646093364941,0.0017778980254433625,0.03097124237763254,0.0015718875105826414,0.032977145681569654,0.0017018642065208416,0.03205699542103983,0.0016250605660004544,0.10204310386338215,0.10595923785776322,0.10712305120250981,-2.7620182817627343,0.03436647451803714,0.06773243338728623
