model_name,ause_platt,ause_platt,ece_weighted_abs_10bins_platt,ece_weighted_abs_10bins_platt,ece_weighted_sq_10bins_platt,ece_weighted_sq_10bins_platt,ece_unweighted_abs_10bins_platt,ece_unweighted_abs_10bins_platt,ece_unweighted_sq_10bins_platt,ece_unweighted_sq_10bins_platt,ece_weighted_abs_20bins_platt,ece_weighted_abs_20bins_platt,ece_weighted_sq_20bins_platt,ece_weighted_sq_20bins_platt,ece_unweighted_abs_20bins_platt,ece_unweighted_abs_20bins_platt,ece_unweighted_sq_20bins_platt,ece_unweighted_sq_20bins_platt,ece_weighted_abs_50bins_platt,ece_weighted_abs_50bins_platt,ece_weighted_sq_50bins_platt,ece_weighted_sq_50bins_platt,ece_unweighted_abs_50bins_platt,ece_unweighted_abs_50bins_platt,ece_unweighted_sq_50bins_platt,ece_unweighted_sq_50bins_platt,ence_10bins_platt,ence_10bins_platt,ence_20bins_platt,ence_20bins_platt,ence_50bins_platt,ence_50bins_platt,nll_platt,nll_platt,mpiw_68_platt,mpiw_68_platt,mpiw_95_platt,mpiw_95_platt,ause_iso,ause_iso,ece_weighted_abs_10bins_iso,ece_weighted_abs_10bins_iso,ece_weighted_sq_10bins_iso,ece_weighted_sq_10bins_iso,ece_unweighted_abs_10bins_iso,ece_unweighted_abs_10bins_iso,ece_unweighted_sq_10bins_iso,ece_unweighted_sq_10bins_iso,ece_weighted_abs_20bins_iso,ece_weighted_abs_20bins_iso,ece_weighted_sq_20bins_iso,ece_weighted_sq_20bins_iso,ece_unweighted_abs_20bins_iso,ece_unweighted_abs_20bins_iso,ece_unweighted_sq_20bins_iso,ece_unweighted_sq_20bins_iso,ece_weighted_abs_50bins_iso,ece_weighted_abs_50bins_iso,ece_weighted_sq_50bins_iso,ece_weighted_sq_50bins_iso,ece_unweighted_abs_50bins_iso,ece_unweighted_abs_50bins_iso,ece_unweighted_sq_50bins_iso,ece_unweighted_sq_50bins_iso,ence_10bins_iso,ence_10bins_iso,ence_20bins_iso,ence_20bins_iso,ence_50bins_iso,ence_50bins_iso,nll_iso,nll_iso,mpiw_68_iso,mpiw_68_iso,mpiw_95_iso,mpiw_95_iso
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Ensemble (10),0.19243603698267164,0.03192808411295144,0.043413389970937494,0.00749453393571649,0.002989361089181578,0.0007932760459833758,0.0368099900086721,0.006642233806597597,0.002440269561618533,0.0006651966036751309,0.042533738686409465,0.007164263664067173,0.002825191801079032,0.0007505442708508124,0.03954916274338439,0.0066467006083119826,0.0025656266371893322,0.0006940071833546833,0.042357836716297226,0.007027739796815161,0.002765610059691502,0.0007308040821335025,0.041424823709085706,0.006744736591248328,0.0026679913985849044,0.0007081787338435582,0.37383714333445767,0.09918111413033763,0.3744162739688684,0.09964361167614218,0.3743392977274516,0.10019314160389896,-2.6716158,0.2354314400534307,0.03697026,0.0030839269626965512,0.07286421,0.006078059170262255,0.1925125347095311,0.031899229314992006,0.04247175148830137,0.013193401588976465,0.0027618293133578075,0.0011111207752830888,0.035701268955513295,0.011589774607925393,0.0022295520532409486,0.000982771381603088,0.04241444682286366,0.01110686004895813,0.002740570797855103,0.0009952841149054627,0.03912729085537426,0.010862126958159319,0.002443883110065085,0.0009743580797095493,0.04176112150271117,0.011301938072936273,0.0026327831885550514,0.0010091301950862427,0.04060407987419442,0.0111400359963115,0.0025194840895536694,0.0010055058080816815,0.14802228395921668,0.07343703674874191,0.14975636692658098,0.07461774828580252,0.14999496442076476,0.0740548981747189,-2.8407663440369366,0.177851579175648,0.03285159115766865,0.0016543327989726948,0.06474676966312931,0.0032605027916963675
